88705777,Rua Doutor Léo Max Feuerschuete,Recife,9867,24
88705778,"Rua Dona Antonina Burigo Corbetta, de 997/998 ao fim",Recife,9867,24
88705780,"Rua Cândido Cesar Freire Leão, de 985/986 ao fim",Recife,9867,24
88705790,Rua Irineu Alves Garcia,Recife,9867,24
88705791,Rua José Elias Anselmo,Recife,9867,24
88705792,Rua Manoel Alvino Hansen,Recife,9867,24
88705793,"Avenida Visconde de Barbacena, de 1500 ao fim - lado par",Recife,9867,24
88705794,Rua José Rodolfo Corrêa,Recife,9867,24
88705795,"Rua Engenheiro Annes Gualberto, até 799/800",Recife,9867,24
88705800,"Rua São Luiz, de 801/802 ao fim",Recife,9867,24
88705815,Rua Aracaju,Vila Moema,9867,24
88705820,Rua Walquíria Búrigo de Carvalho,Recife,9867,24
88705830,Rua Geraldino da Silva Barreiros,Recife,9867,24
88705832,Rua Doutor Luiz Campelli,Recife,9867,24
88705835,Rua Gilberto Silva,Recife,9867,24
88705840,"Rua Alvim Mendonça, de 205/206 ao fim",Recife,9867,24
88705842,"Avenida Visconde de Barbacena, de 800 a 1498 - lado par",Recife,9867,24
88705845,Rua Carlos Drumond de Andrade,Recife,9867,24
88705901,"Fórum de Tubarão, Rua Wenceslau Bráz, 560",Vila Moema,9867,24
88705902,"Farol Shopping, Avenida Marcolino Martins Cabral, 2525",Vila Moema,9867,24
88705903,"Edifício Minas Center, Avenida Marcolino Martins Cabral, 1788",Vila Moema,9867,24
88706000,"Rua Tenente João Luiz Maus, de 1911/1912 a 2366/2367",São Clemente,9867,24
88706003,Rua Pedro João Medeiros,São Clemente,9867,24
88706005,Rua Manoel Agostinho Pereira,São Clemente,9867,24
88706006,Rua Miguel Elias Teixeira,São Clemente,9867,24
88706007,Rua Salomão Mendes Farias,São Clemente,9867,24
88706008,Rua João Olivio Machado,São Clemente,9867,24
88706009,Rua Marcolina de Medeiros,São Clemente,9867,24
88706020,Rua Pedro Marques,São Clemente,9867,24
88706025,Rua Manoel Bernardino de Medeiros,São Clemente,9867,24
88706030,Rua Manoel Pedro Brígido,Santa Luzia,9867,24
88706040,Rua Cândido dos Passos Machado,Praia Redonda,9867,24
88706045,Rua Pedro Manoel Gonçalves,São Clemente,9867,24
88706050,Rua Bernardino Manoel Francisco,São Clemente,9867,24
88706055,Rua Mário Francisco Teixeira,Praia Redonda,9867,24
88706056,Rua João Geraldo Mina,São Clemente,9867,24
88706060,Rua Manoel João Cardoso,São Clemente,9867,24
88706069,Rua Maria da Glória Machado Barboza,Praia Redonda,9867,24
88706070,Rua José Gonçalves,São Clemente,9867,24
88706072,Rua Rosinaldo Gomes,Praia Redonda,9867,24
88706073,Rua Miguel de Patta,Praia Redonda,9867,24
88706074,"Rua Tenente João Luiz Maus, de 2368/2369 ao fim",São Clemente,9867,24
88706075,Rua Leoclides Zandavalle,São Clemente,9867,24
88706076,Rua Avelino Manoel da Costa Porto,Praia Redonda,9867,24
88706077,Rua Bertolino Antônio Machado,São Clemente,9867,24
88706078,Rua Pedro Machado,São Clemente,9867,24
88706079,Rua Moraes Porto,Praia Redonda,9867,24
88706080,Rua João Paulo I,São Clemente,9867,24
88706081,Rua Salete Moraes Porto,Praia Redonda,9867,24
88706082,Rua Valmire Mauricio Goulart,Praia Redonda,9867,24
88706085,Rua Francisco de Assis da Silva,Campestre,9867,24
88706088,Rua João Anselmo Ribeiro,São Clemente,9867,24
88706090,Rua Andrino Sales Borges,São Clemente,9867,24
88706091,Rua José João Constantino Fernandes,São Clemente,9867,24
88706092,Rua Manoel Jonas da Costa,São Clemente,9867,24
88706093,Rua Megalvio Carlos Mussi,São Clemente,9867,24
88706095,Rua Elpídio Antônio de Medeiros,São Clemente,9867,24
88706096,Rua Pedro Antônio Ribeiro,São Clemente,9867,24
88706097,Rua Alexandre Serafim Neto,São Clemente,9867,24
88706098,Rua Otília Nunes da Silva,São Clemente,9867,24
88706100,Estrada Geral da Madre,Santa Luzia,9867,24
88706110,Rua Amazonas,São Clemente,9867,24
88706115,Rua João Manoel de Oliveira,São Clemente,9867,24
88706200,"Rua João Adolfo Corrêa, de 2017/2018 a 3173/3174",Passo do Gado,9867,24
88706201,"Rua João Adolfo Corrêa, de 3175/3176 ao fim",Passo do Gado,9867,24
88706202,"Rua Luiz Albino da Silva, até 63/64",Passo do Gado,9867,24
88706203,Rua Santilino Antônio de Medeiros,Passo do Gado,9867,24
88706204,"Rua Alvim Mendonça, até 199/200",Passo do Gado,9867,24
88706205,"Rua Recife, de 1633/1634 ao fim",Passo do Gado,9867,24
88706206,Rua João Emídio Anselmo,Passo do Gado,9867,24
88706207,Rua Orlando João Medeiros,Passo do Gado,9867,24
88706208,"Rua São Pedro, até 258/259",Passo do Gado,9867,24
88706209,Rua Adélia Plácido Cardoso,Passo do Gado,9867,24
88706210,"Rua Vereador João Praxedes Teixeira, de 498/499 ao fim",Passo do Gado,9867,24
88706211,Rua Nicolau José da Silva,Passo do Gado,9867,24
88706212,Rua Braz João de Bem,Passo do Gado,9867,24
88706213,Rua Alexandrino Antonio Nunes,Passo do Gado,9867,24
88706215,Rua Nelson Antônio Elias,Passo do Gado,9867,24
88706216,Rua Manoel Jovito Cardoso,Passo do Gado,9867,24
88706217,Rua Boaventura Henrique Gomes,Passo do Gado,9867,24
88706219,Rua João José da Silva,Passo do Gado,9867,24
88706220,Rua Bernardo Thomaz de Medeiros,Passo do Gado,9867,24
88706222,Rua José Rodolfo Oliveira,Passo do Gado,9867,24
88706223,Rua Fernanda Paes da Silva,Passo do Gado,9867,24
88706228,Rua Lucidônio José da Silva,Passo do Gado,9867,24
88706230,Rua Ayres Alexandre Silvério,Passo do Gado,9867,24
88706238,Avenida Manoel Tobias,Passo do Gado,9867,24
88706239,Rua Pedro Rufino de Souza,Passo do Gado,9867,24
88706240,Rua Saul da Silva Filho,Passo do Gado,9867,24
88706241,Rua Luiz Joaquim Fernandes,Passo do Gado,9867,24
88706242,Rua Eugênia da Silva Ribeiro,Passo do Gado,9867,24
88706243,Rua Firmino Vicente Machado,Passo do Gado,9867,24
88706244,Rua Vilmar Goulart Justino,Passo do Gado,9867,24
88706245,Rua Argemiro Alegre,Passo do Gado,9867,24
88706248,Rua Doze de Outubro,Passo do Gado,9867,24
88706250,Rua Vicente Manoel da Costa,Passo do Gado,9867,24
88706251,Rua Elpídio Soares,Passo do Gado,9867,24
88706252,Rua José Tomáz Gomes,Passo do Gado,9867,24
88706270,Rua Reginaldo Luis da Silva,Santa Luzia,9867,24
88706280,Rua David Jose Mateus,Santa Luzia,9867,24
88706297,Rua Ezidro José Rodrigues,Passo do Gado,9867,24
88706300,"Avenida Visconde de Barbacena, de 701 ao fim - lado ímpar",Recife,9867,24
88706310,Travessa Eça de Queiroz,Passagem,9867,24
88706311,"Avenida Visconde de Barbacena, até 699 - lado ímpar",Passagem,9867,24
88706320,Travessa Júlio Diniz,Passagem,9867,24
88706330,Rua Luíz de Camões,Passagem,9867,24
88706335,Rua Dionísio Mota,Passagem,9867,24
88706340,Rua Augusto dos Anjos,Passagem,9867,24
88706350,"Rua Canadá, de 882/883 ao fim",Passo do Gado,9867,24
88706360,Travessa Graça Aranha,Passagem,9867,24
88706370,Travessa Oliveira Lima,Passagem,9867,24
88706380,Travessa Euclides da Cunha,Passagem,9867,24
88706385,Praça José Bonifácio,Passagem,9867,24
88706389,Rua Rodolfo Souza,Passagem,9867,24
88706390,Travessa Cláudio Manoel Costa,Passagem,9867,24
88706400,Rua José de Anchieta,Passagem,9867,24
88706405,Travessa Augusto F. Schmidt,Passagem,9867,24
88706406,Rua Antônio Gaspar Filho,Vila Moema,9867,24
88706410,Travessa Gomes de Souza,Passagem,9867,24
88706412,Rua José Luiz Levandoski,Passagem,9867,24
88706420,Travessa Capistrano de Abreu,Passagem,9867,24
88706421,Travessa Capistrano de Bem,Passagem,9867,24
88706423,Rua Maria Salete da Rosa,Passagem,9867,24
88706430,Rua José Lins do Rego,Passagem,9867,24
88706440,Travessa Ronaldo Carvalho,Passagem,9867,24
88706450,Rua Joaquim Nabuco,Passagem,9867,24
88706460,Travessa Alberto Rangel,Passagem,9867,24
88706501,"Rua João Adolfo Corrêa, até 2015/2016",Passagem,9867,24
88706502,Rua Horácio Gabriel,Passagem,9867,24
88706508,Rua Maria Salete da Rosa Mendes,Passagem,9867,24
88706510,Rua Antônio Luiz de Medeiros,Passagem,9867,24
88706511,Rua Antonio Amorim,Passagem,9867,24
88706512,Rua Antonio de Pieri Sobrinho,Passagem,9867,24
88706513,Travessa Arvoredo,Passagem,9867,24
88706515,Rua Ipê,Passagem,9867,24
88706516,Rua José Heitich,Campestre,9867,24
88706518,Rua Sebastião Basilio Paz,Campestre,9867,24
88706520,Rua Floresta,Passagem,9867,24
88706522,Rua Etelvina da Silva,Passagem,9867,24
88706523,Travessa Louro,Passagem,9867,24
88706524,Rua Pinheiro,Passagem,9867,24
88706525,Travessa Cedro,Passagem,9867,24
88706526,Rua Bom Jesus,Passagem,9867,24
88706527,Beco 6400,Passagem,9867,24
88706528,Rua Dalmari Luciano Luiz,Passagem,9867,24
88706529,Rua Oliveira,Passagem,9867,24
88706530,Rua Raul Corrêa de Souza,Passagem,9867,24
88706535,Rua Marcelo Mendes Cardoso,Passagem,9867,24
88706540,Rua Câmara Júnior,Passagem,9867,24
88706550,Rua Vitalino Damiani,Passagem,9867,24
88706555,Rua Antônio Gomes de Carvalho,Santa Luzia,9867,24
88706556,Rua Braz Rosalino da Silva,Passagem,9867,24
88706557,Rua Vila dos Reis,Passagem,9867,24
88706558,Rua Zumira F. de Souza,Passagem,9867,24
88706701,"Rua Tenente João Luiz Maus, de 973/974 a 1909/1910",Campestre,9867,24
88706730,Rua Manoel Silveira,Campestre,9867,24
88706751,"Rua Tenente João Luiz Maus, até 971/972",Campestre,9867,24
88706770,Rua Maria Corrêa,Campestre,9867,24
88706850,Rua Aggeu da Silva Medeiros,Campestre,9867,24
88707020,Rua Bertolino Antônio Machado,Praia Redonda,9867,24
88707045,Rua Manoel João Cardoso,Praia Redonda,9867,24
88707050,Rua Donato Cândido Machado,Praia Redonda,9867,24
88707070,Rua Vitor Paes Medeiros,Praia Redonda,9867,24
88707110,Rua Diogo Pacheco de Souza,Praia Redonda,9867,24
88707115,Rua Tarcilio Abrão Simão,Praia Redonda,9867,24
88707130,Rua Manoel Alexandre,Praia Redonda,9867,24
88707140,Rua Antonio Nunes Barreto,Praia Redonda,9867,24
88707145,Rua Sebastião Elisiário Ribeiro,Praia Redonda,9867,24
88707147,Rua Antônio Bento Inácio,Praia Redonda,9867,24
88707150,Rua Manoel Nunes,Praia Redonda,9867,24
88707155,Rua José Galdino Vieira,Santa Luzia,9867,24
88707170,Rua João José Medeiros,Santa Luzia,9867,24
88707200,Rua Otávio Elizeu Gonçalves,Santa Luzia,9867,24
88707215,Rua Venâncio Antonio Gaspar,Santa Luzia,9867,24
88707230,Rua Felipe Manoel Teixeira,Santa Luzia,9867,24
88708000,"Rua São João, de 902/903 a 1608/1609",São João (Margem Esquerda),9867,24
88708001,"Rua São João, de 1610/1611 ao fim",São João (Margem Esquerda),9867,24
88708005,"Rua Martinho Ghizzo, de 1021/1022 ao fim",São João (Margem Esquerda),9867,24
88708010,Rua Maestro João Martins,Humaitá de Cima,9867,24
88708015,"Rua Antônio Nunes dos Santos, de 1126/1127 ao fim",Humaitá de Cima,9867,24
88708020,Rua Romário Custódio Nunes,Humaitá de Cima,9867,24
88708022,Rua Hercílio João da Silva,Humaitá de Cima,9867,24
88708025,"Rua José Alberto Nunes, lado ímpar",Humaitá de Cima,9867,24
88708027,Rua Pedro Francisco Darela,São João (Margem Esquerda),9867,24
88708030,Rua Padre Roberto Landall de Moura,São João (Margem Esquerda),9867,24
88708031,Rua Germano Kuerten,Humaitá de Cima,9867,24
88708032,Rua Jaime de Bona Sorato,São João (Margem Esquerda),9867,24
88708033,Rua Luiz Marques Pinto,Humaitá de Cima,9867,24
88708035,Rua Luiz Magalhães de Medeiros,Humaitá de Cima,9867,24
88708037,Rua José Amâncio Gomes,Humaitá de Cima,9867,24
88708040,Rua Jaime Aguiar de Souza,Humaitá de Cima,9867,24
88708045,Rua Abelino Blasius,Humaitá de Cima,9867,24
88708050,Rua Manoel Miguel Bittencourt,Humaitá de Cima,9867,24
88708053,Rua Paulo João do Nascimento,Humaitá de Cima,9867,24
88708055,Rua Capitão Pedro Oliveira Ramos,Humaitá de Cima,9867,24
88708060,"Rua João Orlandi Corrêa, até 1081/1082",Humaitá de Cima,9867,24
88708065,Rua Geraldina Lebarbechon Cunha,Morrotes,9867,24
88708070,Rua Padre Itamar Luís Costa,São João (Margem Esquerda),9867,24
88708071,Rua Manoel Jovêncio Castro,São João (Margem Esquerda),9867,24
88708072,Rua Andrino Cypriano,São João (Margem Esquerda),9867,24
88708073,Rua Paulo Steinheuser,Humaitá de Cima,9867,24
88708080,Rua Maria Medeiros Esmeraldino,Humaitá de Cima,9867,24
88708081,Rua Sérgio Soares,Humaitá de Cima,9867,24
88708083,Rua Elias Reinaldo de Moraes,Humaitá de Cima,9867,24
88708085,Rua Luís Santos Cunha,Humaitá de Cima,9867,24
88708090,Rua Celso Esmeraldino Menezes,Humaitá de Cima,9867,24
88708095,"Rua Vigário José Poggel, de 601/602 ao fim",Humaitá de Cima,9867,24
88708100,"Rua Augusto Hulse, até 1215/1216",Humaitá de Cima,9867,24
88708105,Rua Mário de Bona,Humaitá de Cima,9867,24
88708110,"Rua Luíz Corrêa de Souza, de 831/832 ao fim",Humaitá de Cima,9867,24
88708120,"Rua Jorge Lacerda, de 1020/1021 ao fim",Humaitá de Cima,9867,24
88708140,"Rua Pio XII, de 1003/1004 ao fim",Humaitá de Cima,9867,24
88708150,"Rua Ageu Linhares, até 1009/1010",Humaitá de Cima,9867,24
88708160,"Rua Francisca dos Santos Souza, até 1045/1046",Humaitá de Cima,9867,24
88708170,"Rua Padre Geraldo Spettmann, de 2000/2001 ao fim",Humaitá de Cima,9867,24
88708190,Rua Otacílio Patrício Lima,Humaitá de Cima,9867,24
88708197,Rua Bruno Pedro Dal Bó,Humaitá de Cima,9867,24
88708198,"Rodovia SC-370, até 3661 - lado ímpar",Humaitá de Cima,9867,24
88708200,"Avenida Patrício Lima, de 1171/1172 a 2121/2122",Humaitá de Cima,9867,24
88708201,"Avenida Patrício Lima, de 2123 ao fim",São Bernardo,9867,24
88708202,"Rodovia SC-370, até 3662 - lado par",Vila Esperança,9867,24
88708205,"Rua Francisca dos Santos Souza, de 1050/1051 ao fim",Vila Esperança,9867,24
88708207,"Rua Ageu Linhares, de 1020/1021 ao fim",Vila Esperança,9867,24
88708209,"Rua João Orlandi Corrêa, de 1083/1084 ao fim",Vila Esperança,9867,24
88708210,"Rua Coronel José Martins Cabral, de 1358/1359 ao fim",Humaitá de Cima,9867,24
88708211,"Rua Augusto Hulse, de 1220/1221 ao fim",Vila Esperança,9867,24
88708213,Rua Manoel Miguel Bittencourt,Vila Esperança,9867,24
88708215,Rua Maria Mendes Lima,Vila Esperança,9867,24
88708220,Rua Germano Kuerten,Vila Esperança,9867,24
88708230,Rua Luiz Marques Pinto,Vila Esperança,9867,24
88708240,"Rua Roberto Zumblick, de 1390/1391 ao fim",Humaitá de Cima,9867,24
88708250,Rua Luiz Magalhães de Medeiros,Vila Esperança,9867,24
88708260,Rua José Amâncio Gomes,Vila Esperança,9867,24
88708265,Rua Acácio Patrício Lima,Vila Esperança,9867,24
88708267,Rua Luiz Maria Pereira,Vila Esperança,9867,24
88708270,"Rua Rubens Faraco, de 1113/1114 ao fim",Vila Esperança,9867,24
88708280,Rua Simone Peters,Vila Esperança,9867,24
88708285,Rua Januário Corrêa Bittencourt,Vila Esperança,9867,24
88708287,Rua Elias Corrêa Bittencourt,Vila Esperança,9867,24
88708289,Rua Atalibio Cardoso,Vila Esperança,9867,24
88708290,Rua José Loch,Vila Esperança,9867,24
88708292,Rua Karoline Modolon Saiber,Vila Esperança,9867,24
88708294,Rua Luiz Carlos Alves,Vila Esperança,9867,24
88708295,Rua Cláudia Salvador,Vila Esperança,9867,24
88708296,Rua Maria José de Sá,Vila Esperança,9867,24
88708298,Rua José Nascimento dos Reis,Vila Esperança,9867,24
88708300,Rua João Fernandes Lima,Vila Esperança,9867,24
88708303,Rua Irmã Clara Wilma Rockenbach,Vila Esperança,9867,24
88708305,Rua Vitorino Volpato,Vila Esperança,9867,24
88708307,Rua Enio Manoel Nazário,Vila Esperança,9867,24
88708309,Servidão João Alceu Diniz Neto,Vila Esperança,9867,24
88708310,Rua João José Saiber,Vila Esperança,9867,24
88708315,Avenida Doutor Nilo Bello,Vila Esperança,9867,24
88708316,Servidão Nilton Francalacci Bittencourt Filho,Vila Esperança,9867,24
88708319,Avenida João Manoel Galdino da Luz,Vila Esperança,9867,24
88708325,Rua Danil Tomaz de Oliveira,Vila Esperança,9867,24
88708350,"Rodovia BR-101, até km 330,999",Humaitá de Cima,9867,24
88708351,"Rodovia BR-101, do km 331,000 ao km 334,998 - lado par",Humaitá de Cima,9867,24
88708352,"Rodovia BR-101, do km 335,000 ao km 337,998 - lado par",São João (Margem Esquerda),9867,24
88708400,"Rua Cândido Darela, de 258/259 ao fim",São João (Margem Esquerda),9867,24
88708407,"Rua José Alberto Nunes, lado ímpar",São João (Margem Esquerda),9867,24
88708408,Rua João Vecki,São João (Margem Esquerda),9867,24
88708410,Rua José João Mateus,São João (Margem Esquerda),9867,24
88708411,Rua Nossa Senhora Auxiliadora,São João (Margem Esquerda),9867,24
88708415,Rua Arlei Leopoldina,São João (Margem Esquerda),9867,24
88708421,Rua Ana Emília Mendes,São João (Margem Esquerda),9867,24
88708447,Rua Argemiro José Antunes,São João (Margem Esquerda),9867,24
88708450,Rua Santa Catarina,São João (Margem Esquerda),9867,24
88708451,Rua Miguel Maurício,São João (Margem Esquerda),9867,24
88708453,Rua Nerci Rabelo França,São João (Margem Esquerda),9867,24
88708455,Rua Odilon da Silva Alves,São João (Margem Esquerda),9867,24
88708457,Rua Ada Rampinelli Heerdt,São João (Margem Esquerda),9867,24
88708458,Rua José Tomáz Gonçalves,São João (Margem Esquerda),9867,24
88708460,Rua Laura Cavalcante,São João (Margem Esquerda),9867,24
88708465,Rua Claudiomir Lima Brasil,São João (Margem Esquerda),9867,24
88708466,Rua Aloysio Ivo Urnau,São João (Margem Esquerda),9867,24
88708470,Rua Dário Farinelli de Medeiros,São João (Margem Esquerda),9867,24
88708490,Rua Hermes Esmeraldino,São João (Margem Esquerda),9867,24
88708491,Rua Júlio Pozza,São João (Margem Esquerda),9867,24
88708492,Rua Manoel Rosendo Linhares,São João (Margem Esquerda),9867,24
88708500,Rua Expedicionário Miguel Teodoro Goulart,São João (Margem Esquerda),9867,24
88708505,Rua Francisco Militão da Silva,São João (Margem Esquerda),9867,24
88708510,Rua Antônio João Goulart,São João (Margem Esquerda),9867,24
88708514,Rua Dalci Souza de Bona,São João (Margem Esquerda),9867,24
88708520,Rua Miguel Luís Goulart,São João (Margem Esquerda),9867,24
88708522,Rua Professora Maria de Lourdes Cechimel,São João (Margem Esquerda),9867,24
88708523,Rua Zaira Pacheco Pessoa,São João (Margem Esquerda),9867,24
88708525,Rua José Machado Alves,São João (Margem Esquerda),9867,24
88708527,Rua Lauro Ernesto Vieira,São João (Margem Esquerda),9867,24
88708529,Rua Osvaldo Fernandes Rosa,São João (Margem Esquerda),9867,24
88708530,Rua Hermógenes Damiani,São João (Margem Esquerda),9867,24
88708535,Rua Pedro Jeremias Mendes,São João (Margem Esquerda),9867,24
88708537,Rua Manoel José Rodrigues,São João (Margem Esquerda),9867,24
88708540,Rua Nova Divinéia,São João (Margem Esquerda),9867,24
88708548,Rua José dos Passos Gonçalves Clarinda,São João (Margem Esquerda),9867,24
88708550,Rua Manoel Pedro Borba,São João (Margem Esquerda),9867,24
88708555,Rua Ângelo Manoel Amancio,São João (Margem Esquerda),9867,24
88708570,Rua Maria Menegaz,São João (Margem Esquerda),9867,24
88708600,Rua João Bristot,São João (Margem Esquerda),9867,24
88708601,Rua Cidário Alano de Souza,São João (Margem Esquerda),9867,24
88708602,Rua Orlando José Mendes,São João (Margem Esquerda),9867,24
88708603,Rua João Alfredo Rosa,São João (Margem Esquerda),9867,24
88708605,Rua João Mendes Antunes,São João (Margem Esquerda),9867,24
88708608,Rua Manoel Antônio Almeida,São João (Margem Esquerda),9867,24
88708610,Rua Rodolfo Manoel Alves,São João (Margem Esquerda),9867,24
88708612,Rua Aderci Buratto,São João (Margem Esquerda),9867,24
88708615,Rua Salvato Manoel Cardoso,São João (Margem Esquerda),9867,24
88708617,Rua Luiz Severino de Oliveira,São João (Margem Esquerda),9867,24
88708618,Rua Margarida de Farias Costa,São João (Margem Esquerda),9867,24
88708619,Rua José dos Santos Oliveira,São João (Margem Esquerda),9867,24
88708620,Rua Hilário Damiani,São João (Margem Esquerda),9867,24
88708621,Rua Lucas Cargnin,São João (Margem Esquerda),9867,24
88708622,Rua Cristina de S Goularte,São João (Margem Esquerda),9867,24
88708625,Rua Fernando Pedro Corrêa,São João (Margem Esquerda),9867,24
88708630,Rua Manoel Custódio Braga,São João (Margem Esquerda),9867,24
88708640,Rua Merêncio João Marcelino,São João (Margem Esquerda),9867,24
88708642,Rua Sebastião Mendes Firmino,São João (Margem Esquerda),9867,24
88708645,Rua Plácido Bráz Fernandes,São João (Margem Esquerda),9867,24
88708650,Rua José Manoel Mendes,São Bernardo,9867,24
88708651,Rua Antônio Rafael Isidoro,São Bernardo,9867,24
88708652,Rua Manoel Medeiros Filho,São Bernardo,9867,24
88708653,Rua Rosalina Wessler Antunes,São Martinho,9867,24
88708654,Rua Joselina Wessler Antunes,São João (Margem Esquerda),9867,24
88708655,Travessa da Imprensa,São Martinho,9867,24
88708656,Rua Maria Joana Medeiros,São João (Margem Esquerda),9867,24
88708660,Rua Nelson Manoel Antunes,São Bernardo,9867,24
88708665,Rua Hildo Machado,São Bernardo,9867,24
88708666,Rua João Manoel Mendes,São Bernardo,9867,24
88708667,Praça Alice de Campos Medeiros,São Bernardo,9867,24
88708668,Rua Luiz Geraldo Fernandes,São Bernardo,9867,24
88708669,Rua Boaventura Donato Velho,São Bernardo,9867,24
88708670,Rua Manoel Medeiros,São Bernardo,9867,24
88708671,Rua João Mateus,São Bernardo,9867,24
88708672,Rua Estácio Serafim Vieira,São Bernardo,9867,24
88708673,Rua João Rosa de Oliveira,São Bernardo,9867,24
88708674,Rua Tereza Assunção da Silva,São Bernardo,9867,24
88708676,Beco José Antônio Machado,São Bernardo,9867,24
88708677,Beco Luiz Fraga,São Bernardo,9867,24
88708678,Rua Martinho José de Campos,São Bernardo,9867,24
88708679,Rua Benício José Antunes,São Bernardo,9867,24
88708700,"Rua José Alves dos Santos Passos, até 2955/2956",São Martinho,9867,24
88708701,"Rua José Alves dos Santos Passos, de 2957/2958 ao fim",São Martinho,9867,24
88708702,Rua Felizardo Benedet,São Martinho,9867,24
88708703,Rua Antônio Cascaes,São Martinho,9867,24
88708704,Rua Maria S. Linhares,São Martinho,9867,24
88708705,Rua José João Rodrigues,São Martinho,9867,24
88708706,Rua Manoel Cascaes,São Martinho,9867,24
88708707,Rua João Baptista Bornelli,São Martinho,9867,24
88708708,Rua Dário Anacleto Linhares,São Martinho,9867,24
88708709,Rua Martinho José da Silva,São Martinho,9867,24
88708710,Rua Manoel Egídio Goulart,São Martinho,9867,24
88708711,Rua Clarinda Colle Bornélli,São Martinho,9867,24
88708712,Rua Lindolfo Abílio Albino Corrêa,São Martinho,9867,24
88708713,Rua Odário Bernardino Damásio,São Martinho,9867,24
88708714,Rua Sandra Fernandes Vieira,São Martinho,9867,24
88708718,Rua José Manoel Nunes,São Martinho,9867,24
88708720,Rua João Vérgilio Antunes,São Martinho,9867,24
88708721,Rua Edson Luiz Miguel,São Martinho,9867,24
88708725,Rua Inês Mendes dos Santos,São Martinho,9867,24
88708728,Rua Dario João da Silva,São Martinho,9867,24
88708730,Rua Cândido Luiz da Silva,São Martinho,9867,24
88708733,Rua José Goulart,São Martinho,9867,24
88708736,Rua Antônia Goulart Pereira,São Martinho,9867,24
88708738,Rua Manoel Goulart,São Martinho,9867,24
88708740,Rua Manoel Antônio Mateus,São Martinho,9867,24
88708742,Rua Sete de Setembro,São Martinho,9867,24
88708743,Rua Arlindo Abílio Corrêa,São Martinho,9867,24
88708744,Rua Antônio Cândido da Silva,São Martinho,9867,24
88708746,Rua Luiz Medeiros,São Martinho,9867,24
88708748,Rua José Sednir Vieira,São Martinho,9867,24
88708749,Rua Maria Goulart de Souza,São Martinho,9867,24
88708750,Rua Egídio Pedro Goulart,São Martinho,9867,24
88708751,Rua Manoel Corrêa,São Martinho,9867,24
88708752,Rua Evaldo Simone Corrêa,São Martinho,9867,24
88708753,Rua Abílio Albino Correa,São Martinho,9867,24
88708754,Rua Floripa de Campos Goulart,São Martinho,9867,24
88708755,Rua Isidoro Esmeraldino Goulart,São Martinho,9867,24
88708757,Rua Egídio Manoel Goulart,São Martinho,9867,24
88708760,Rua Alfredo Corrêa de Souza,São Martinho,9867,24
88708770,Travessa Hilda Koch Corrêa,São Martinho,9867,24
88708772,Rua Leomar João Corrêa,São Martinho,9867,24
88708780,Rua João Albino Corrêa,São Martinho,9867,24
88708782,Rua Anna Minervina de Jesus,São Martinho,9867,24
88708786,Rua Manoel Antônio Goulart,São Martinho,9867,24
88708790,Rua Altino Alves dos Santos,São Martinho,9867,24
88708791,Avenida Nicolau Manoel da Silva,São Martinho,9867,24
88708792,Rua André Tomáz Madeira,São Martinho,9867,24
88708793,Rua José João da Silva,São Martinho,9867,24
88708795,Via Manoel Antunes Farias,São Martinho,9867,24
88708796,Rua Manoel Antunes Farias,São Martinho,9867,24
88708797,Rua Anirto de Oliveira,São Martinho,9867,24
88708798,Rua Isidoro Egídio Goulart,São Martinho,9867,24
88708799,Rua Francisco Teodoro da Silva,São Martinho,9867,24
88708800,"Rodovia SC-370, de 3663/3664 a 5061/5062",São Martinho,9867,24
88708801,"Rodovia SC-370, de 5063/5064 ao fim",São Martinho,9867,24
88708803,Travessa José Nunes da Silva,São Martinho,9867,24
88708804,Rua Alcino da Silva,São Martinho,9867,24
88708805,Rua Pedro Paulo Zarbato,São Martinho,9867,24
88708806,Rua Nestor Pedro dos Santos,São Martinho,9867,24
88708807,Rua Dona Therezinha Maria dos Santos Goularte,São Martinho,9867,24
88708808,Rua Dolores Corrêa Goulart,São Martinho,9867,24
88708810,Rua Nicolau Júlio Goulart,São Martinho,9867,24
88708812,Rua Euclides Cascaes,São Martinho,9867,24
88708815,Rua Hercílio Goulart,São Martinho,9867,24
88708820,Rua José Nunes Frederico,São Martinho,9867,24
88708825,Rua Lúcio Antônio Jeremias Teixeira,São Martinho,9867,24
88708830,Rua João Manoel Nunes da Silva,São Martinho,9867,24
88708832,Rua Martinho Leonardo,São Martinho,9867,24
88708834,Rua Ivanise da Silva Mattos,São Martinho,9867,24
88708835,Rua Pedro Carlos Nunes,São Martinho,9867,24
88708836,Rua Terezinha Désia Goulart,São Martinho,9867,24
88708838,Rua Francisca Nunes Goulart,São Martinho,9867,24
88708839,Rua Saul Fernandes Nunes,São Martinho,9867,24
88708840,Rua Antônio Alves dos Santos,São Martinho,9867,24
88708842,Rua José Manoel Goulart,São Bernardo,9867,24
88708845,Rua Norberto Nunes,São Martinho,9867,24
88708846,Rua Júlio Silveira Goulart,São Martinho,9867,24
88708847,Rua Sidnei Salésio Stupp,São Martinho,9867,24
88708848,Rua Paulo Goulart,São Martinho,9867,24
88708849,Rua Arminda Cardoso Goulart,São Martinho,9867,24
88708850,Rua Margarida Mendes Nunes,São Martinho,9867,24
88708851,Rua Maria Ana Macário dos Passos,São Martinho,9867,24
